,latitude,longitude,height,line_id
182,59.62570044318868,28.55323693986385,-1.8199432966870652e-05,706
183,59.62570223952701,28.553221293478153,-2.0902446887012995e-05,706
184,59.62570400913723,28.553205879880966,-2.3441182993952116e-05,706
185,59.62570576782573,28.55319056139645,-2.5840478991608943e-05,706
186,59.62570751559256,28.55317533802462,-2.8102786562329876e-05,706
187,59.62570925847103,28.55316015721425,-3.02393958367721e-05,706
188,59.62571099042791,28.553145071516518,-3.2241288785179464e-05,706
189,59.62571271634966,28.553130038369318,-3.4119464229310697e-05,706
190,59.62571441554365,28.55311523801056,-3.585116236135727e-05,706
191,59.62571611962232,28.553100395088933,-3.747298189915947e-05,706
192,59.62571782369922,28.553085552166596,-3.898010187672731e-05,706
193,59.625719522887906,28.553070751805564,-4.0367189217604694e-05,706
194,59.62572123299456,28.553055856330186,-4.164812406646547e-05,706
195,59.62572294309945,28.55304096085398,-4.281318208375582e-05,706
196,59.62572465320257,28.553026065376987,-4.3861892322153876e-05,706
197,59.62572636819027,28.55301112733733,-4.479727455610136e-05,706
198,59.62572806737015,28.552996326972384,-4.560756772310274e-05,706
199,59.625729760515,28.552981579158484,-4.630151313783875e-05,706
200,59.62573144877173,28.552966873905643,-4.687924913842902e-05,706
201,59.6257331261071,28.55295226376567,-4.7342147244718055e-05,706
202,59.625734803440764,28.552937653624955,-4.769355977739798e-05,706
203,59.625736469853095,28.55292313859715,-4.793154715466042e-05,706
204,59.62573812534413,28.552908718682293,-4.805885244877999e-05,706
205,59.62573979663942,28.552894161091483,-4.807675006886052e-05,706
206,59.62574146304669,28.552879646061548,-4.798353589188331e-05,706
207,59.62574314525813,28.5528649933557,-4.777789430874348e-05,706
208,59.625744822581545,28.552850383210632,-4.7462179888712535e-05,706
209,59.625746510822836,28.55283567795111,-4.7030117711068224e-05,706
210,59.625748203948625,28.552820930129435,-4.648288506848742e-05,706
211,59.625749923797976,28.552805949518273,-4.5811699443535966e-05,706
212,59.62575162783976,28.552791106581502,-4.5030538112873916e-05,706
213,59.62575336349128,28.552775988293995,-4.4115228504620635e-05,706
214,59.6257550991409,28.55276087000589,-4.3081534471918014e-05,706
215,59.625756840821964,28.552745699164614,-4.192237759349275e-05,706
216,59.625758604340106,28.552730338095092,-4.06277009273599e-05,706
217,59.62576036182309,28.552715029577517,-3.9212991635826624e-05,706
218,59.625762136256874,28.552699573392793,-3.766105844168093e-05,706
219,59.62576391068874,28.55268411720733,-3.598285891461984e-05,706
220,59.62576570207137,28.552668513354465,-3.416267044697974e-05,706
221,59.62576749833821,28.55265286693979,-3.221021740078396e-05,706
222,59.62576929460307,28.55263722052434,-3.0128713722937766e-05,706
223,59.6257711029325,28.552621469002144,-2.790432051966021e-05,706
224,59.625772922179316,28.552605622365117,-2.5534821511120516e-05,706
225,59.62577473165194,28.552589860848673,-2.3047935780400398e-05,706
226,59.625776546008694,28.552574056770304,-2.0423022688600257e-05,706
227,59.62577836639672,28.552558200137664,-1.7659002063722028e-05,706
228,59.6257802025882,28.552542205829276,-1.4736272159388903e-05,706
229,59.625782033891575,28.552526254080373,-1.1688882905807144e-05,706
230,59.62578386519296,28.552510302330266,-8.508287238921701e-06,706
231,59.62578569649232,28.552494350578947,-5.19415259281797e-06,706
232,59.62578752778969,28.55247839882641,-1.7469499017303408e-06,706
233,59.625788744227535,28.552463401225157,-1.010934674993795e-06,505
234,59.62578945883099,28.552447166479983,-3.2173328249382543e-06,505
235,59.6257901726829,28.552430948763178,-5.288544023376916e-06,505
236,59.62579089015191,28.552414648824133,-7.23788022359139e-06,505
237,59.62579160761886,28.552398348885298,-9.05344197937976e-06,505
238,59.62579233232202,28.55238188450137,-1.0751519898568957e-05,505
239,59.62579304828579,28.552365618618396,-1.2295847873831722e-05,505
240,59.625793767866675,28.552349270512703,-1.3715045531027746e-05,505
241,59.6257944918141,28.552332823156444,-1.500670247048369e-05,505
242,59.625795210641314,28.55231649207821,-1.615594076127279e-05,505
243,59.62579592871704,28.5523001780274,-1.716895290637241e-05,505
244,59.625796647540156,28.55228384694877,-1.804936788393609e-05,505
245,59.62579736561176,28.55226753289746,-1.8796909017958258e-05,505
246,59.6257980836813,28.552251218845875,-1.940953963459483e-05,505
247,59.62579880536787,28.552234822570913,-1.989080626545424e-05,505
248,59.62579953142092,28.552218327045054,-2.023933739773145e-05,505
249,59.62580025310334,28.55220193076934,-2.045017374135386e-05,505
250,59.6258009747837,28.552185534493244,-2.0525725757032702e-05,505
251,59.62580169134407,28.552169254494515,-2.046750332283155e-05,505
252,59.625802407902405,28.552152974495314,-2.027654538866211e-05,505
253,59.62580311647124,28.55213687596961,-1.9957340309419244e-05,505
254,59.62580381555174,28.55212099297171,-1.95138496758869e-05,505
255,59.62580451101132,28.552105192196894,-1.8948248503831915e-05,505
256,59.62580519261427,28.55208970620038,-1.8271064671057892e-05,505
257,59.62580587346597,28.552074237230403,-1.747682663051376e-05,505
258,59.625806545579046,28.55205896676106,-1.657228033522225e-05,505
259,59.625807213321934,28.552043795541813,-1.55590327445999e-05,505
260,59.62580788106306,28.552028624322116,-1.4429672834578126e-05,505
261,59.62580854805304,28.552013470128728,-1.318778841278812e-05,505
262,59.625809215790646,28.551998298908075,-1.1827048618434423e-05,505
263,59.62581054901239,28.551968007545288,-8.766721046882655e-06,505
264,59.62581121961427,28.551952771125716,-7.054665856693627e-06,505
265,59.62581188584606,28.551937633956097,-5.236790750880182e-06,505
266,59.62581255569502,28.55192241456173,-3.2934527847977705e-06,505
267,59.625813224043476,28.55190722921954,-1.239335623859501e-06,505
268,59.62581352026819,28.551893112624313,-4.22809166182688e-07,626
269,59.62581326704921,28.551878022648005,-1.5405047358066524e-06,626
270,59.625813013828484,28.551862932671956,-2.5444017809556406e-06,626
271,59.62581276563476,28.551848142367184,-3.4189156466587665e-06,626
272,59.62581251565349,28.551833245638676,-4.189216586600802e-06,626
273,59.62581226913272,28.551818555224692,-4.8404266731410225e-06,626
274,59.625812022500625,28.55180385827721,-5.385345971355207e-06,626
275,59.62581177586691,28.551789161329882,-5.821328508504917e-06,626
276,59.62581153090784,28.55177456427305,-6.1480416819889924e-06,626
277,59.625811284270824,28.551759867326016,-6.369032035158207e-06,626
278,59.62581103752251,28.551745163845244,-6.4828310300697296e-06,626
279,59.62581079233924,28.551730553720933,-6.49033912983361e-06,626
280,59.62581054547798,28.551715843706255,-6.388910484603956e-06,626
281,59.62581029861508,28.55170113369156,-6.179348530503054e-06,626
282,59.62581005186017,28.551686430210896,-5.8632603546737675e-06,626
283,59.62580980499395,28.55167172019619,-5.438373645860094e-06,626
284,59.62580955634003,28.55165690375697,-4.901530559227259e-06,626
285,59.62580930779408,28.551642093851846,-4.2562215292573266e-06,626
286,59.62580905924646,28.551627283946697,-3.500465936598632e-06,626
287,59.62580880902073,28.55161237415119,-2.629304410011557e-06,626
288,59.62580856046974,28.551597564245988,-1.654871705634421e-06,626
289,59.62580831035029,28.551582660984828,-5.63758910390402e-07,626
290,59.625807839280306,28.551568268707925,-4.4995990231346514e-07,626
291,59.625807114671304,28.551553349089836,-1.2969903261242535e-06,626
292,59.62580639305109,28.551538491045484,-2.029514939783958e-06,626
293,59.62580566752767,28.551523552670687,-2.6547104537978105e-06,626
294,59.625804942002546,28.55150861429652,-3.1653440321899883e-06,626
295,59.62580421556469,28.551493657164862,-3.567235485470249e-06,626
296,59.62580348821406,28.551478681275597,-3.855466271209465e-06,626
297,59.62580276658535,28.551463823233874,-4.030133667894019e-06,626
298,59.62580204313282,28.551448927676226,-4.093924575529666e-06,626
299,59.62580131486599,28.551433933030005,-4.046091561867714e-06,626
300,59.625800594400545,28.55141909904535,-3.8867731183433405e-06,626
301,59.62579986729861,28.55140412845524,-3.615068335037593e-06,626
302,59.62579914019496,28.551389157865124,-3.229329334154565e-06,626
303,59.62579841126738,28.551374149758132,-2.7299295169441887e-06,626
304,59.6257976775254,28.55135904256205,-2.113378601867294e-06,626
305,59.62579694378164,28.55134393536582,-1.3818926106187135e-06,626
